match_id	home_total_shots	home_shots_saved	home_corners	home_free_kicks	home_offsides	home_fouls	away_total_shots	away_shots_saved	away_corners	away_free_kicks	away_offsides	away_fouls	home_cards	away_cards
3429781	11	2	3	6	9	3	11	3	3	7	7	2	3	1
3429785	18	2	10	6	11	1	14	5	3	11	6	4	2	1
3429780	12	4	5	14	10	2	10	1	5	10	14	0	2	1
3429787	23	0	5	11	12	1	9	7	7	12	13	1	1	2
3429783	3	4	1	10	10	0	16	2	2	10	10	3	1	1
3429791	24	3	6	10	11	0	7	5	7	10	10	1	0	0
3429788	5	2	1	12	13	3	11	2	1	13	12	1	2	3
3429789	15	2	5	7	14	0	5	5	6	13	7	2	1	2
3429790	22	2	7	14	13	1	11	4	3	13	14	3	3	2
3429786	15	5	3	9	10	2	13	6	4	10	10	1	2	0
3429784	14	6	4	19	14	5	15	1	4	13	20	2	1	2
3429798	29	0	9	15	12	2	2	6	3	12	15	3	3	3
3429792	20	3	4	8	9	1	9	3	2	9	9	1	1	4
3429796	14	2	3	8	11	3	7	3	4	11	8	1	0	0
3429797	22	4	7	11	16	2	9	7	0	15	11	2	2	4
3429794	24	2	13	11	11	0	10	4	3	11	12	2	1	0
3429795	1	5	0	11	7	1	23	0	8	6	12	2	1	0
3429802	4	2	1	13	7	3	15	1	9	7	13	1	3	3
3429799	7	2	2	5	9	2	14	2	4	9	6	3	1	1
3429800	12	4	7	15	11	3	12	2	5	11	15	1	1	5
3429793	23	1	10	7	12	0	8	3	3	12	7	1	1	2
3429801	15	4	5	11	12	4	14	3	10	12	11	2	0	1
3429810	16	4	3	7	9	2	16	4	8	8	7	0	2	1
3429812	10	2	3	15	8	2	8	3	3	8	15	2	1	2
3429806	18	1	6	8	8	2	12	5	3	8	8	0	1	1
3429807	12	6	10	14	7	0	17	4	8	6	15	4	2	1
3429804	8	1	1	7	12	1	13	2	11	11	7	2	1	3
3429805	7	2	0	8	8	3	11	4	3	8	9	0	2	1
3429803	18	0	11	11	9	5	3	4	1	9	11	0	0	3
3429809	17	2	8	10	9	2	10	5	3	9	12	4	1	2
3429808	17	1	7	12	13	1	4	4	3	13	12	0	0	2
3429819	17	4	5	4	6	1	11	5	5	6	4	4	1	0
3429813	14	1	7	10	13	2	8	3	3	13	10	1	1	3
3429815	11	2	4	9	13	4	9	3	1	12	9	2	2	1
3429818	22	3	6	6	9	1	7	8	3	9	7	4	2	1
3429816	6	4	2	11	21	2	16	3	6	21	11	0	4	1
3429820	7	4	2	6	13	0	17	2	12	13	7	1	3	0
3429822	12	3	8	8	8	2	14	2	5	8	9	2	1	2
3429821	9	5	4	11	9	3	17	2	2	9	11	3	2	4
3429817	13	1	7	12	13	2	4	3	2	11	12	3	0	1
3429814	24	3	11	9	14	2	10	9	4	14	9	1	0	2
3429830	5	8	0	12	9	1	23	2	10	9	13	5	3	0
3429826	9	1	2	9	9	3	20	4	6	8	10	1	2	0
3429823	17	2	2	6	17	0	11	3	9	15	6	1	1	1
3429825	9	3	1	7	15	7	10	3	8	14	8	1	1	1
3429827	16	3	3	11	10	2	13	2	6	10	13	2	0	2
3429831	20	1	6	8	8	3	8	6	6	7	9	0	1	1
3429829	5	2	3	9	10	1	19	1	7	10	9	1	4	1
3429828	18	4	6	10	10	1	17	0	4	9	12	1	3	0
3429832	10	9	5	10	17	1	20	2	6	16	11	2	2	0
3429837	25	2	9	9	12	2	14	7	6	11	9	1	1	1
3429824	8	2	5	8	4	2	22	1	4	4	8	2	2	1
3429834	11	4	5	17	13	0	18	5	6	12	18	0	2	1
3429836	16	2	8	10	12	1	11	5	6	12	10	2	1	2
3429842	16	2	10	7	12	0	5	4	5	11	7	2	2	6
3429840	7	6	5	8	11	2	21	0	11	10	8	1	1	1
3429841	11	2	5	10	8	2	9	0	6	8	10	2	2	1
3429838	14	6	8	6	10	4	12	4	4	10	6	1	0	1
3429833	15	0	6	8	7	1	12	4	6	7	9	2	1	2
3429848	19	2	9	5	7	4	5	4	1	5	6	2	0	1
3429850	11	2	4	10	11	0	15	2	5	10	10	0	2	2
3429844	16	2	6	10	10	2	16	4	8	10	10	6	1	1
3429851	11	2	6	14	9	3	10	3	5	9	15	1	0	1
3429843	10	1	3	4	7	0	15	1	3	7	5	2	1	0
3429849	23	3	7	13	23	2	19	5	7	23	13	2	3	2
3429845	16	2	11	12	8	0	10	6	4	8	12	3	1	3
3429852	24	3	10	11	8	2	15	9	3	8	11	3	1	0
3429858	13	4	6	15	10	4	8	5	1	10	15	1	2	3
3429860	18	5	4	12	10	2	15	3	4	9	12	1	0	3
3429847	10	4	9	14	7	2	26	2	13	7	14	2	0	0
3429853	19	2	5	11	13	3	8	3	3	13	11	1	3	5
3429854	10	0	6	7	10	1	20	4	7	8	7	1	0	0
3429857	14	3	7	11	11	0	9	3	12	11	11	0	0	1
3429855	17	2	6	15	15	1	7	4	5	14	16	0	2	5
3429856	12	0	6	6	7	3	6	5	7	6	7	2	2	1
3429859	16	1	5	7	7	2	11	4	2	6	7	4	0	2
3429861	10	3	4	13	14	2	20	3	5	14	13	3	1	1
3429863	16	1	11	8	10	2	5	3	3	10	8	1	0	0
3429862	14	6	6	10	8	2	21	3	8	8	11	1	2	2
3429864	6	6	2	12	11	0	23	1	9	11	12	2	3	6
3429866	17	4	8	11	12	3	14	6	3	12	12	3	2	1
3429865	14	2	5	6	12	1	10	0	4	12	6	0	1	0
3429868	19	4	14	7	10	2	5	3	1	10	8	1	2	2
3429870	12	3	8	1	11	2	10	2	9	11	1	1	3	1
3429869	21	3	7	10	8	1	8	6	5	8	10	1	2	2
3429867	10	1	8	7	9	3	11	4	7	8	8	1	0	2
3429871	14	5	2	9	5	5	17	4	3	5	9	2	0	3
3429872	14	2	6	3	14	1	9	3	2	14	3	1	4	1
3583478	13	1	5	11	15	0	4	3	2	14	11	1	0	0
3583476	8	4	2	7	12	1	22	1	5	12	8	1	0	0
3583477	14	4	7	7	10	1	14	2	6	10	7	0	2	1
3583479	14	2	6	14	13	0	6	3	8	11	15	0	2	0
3583480	9	3	5	10	6	5	17	4	4	6	10	4	1	2
3583481	16	2	5	9	11	2	10	3	4	10	9	3	1	2
3583485	13	0	2	13	18	0	11	4	4	18	13	2	3	1
3583483	14	3	3	14	4	2	19	3	11	3	14	0	1	1
3583482	17	4	7	3	4	1	18	1	6	4	3	2	1	0
3583484	13	4	3	8	11	3	18	1	11	11	8	1	2	1
3583524	27	3	8	12	6	3	9	6	4	6	12	7	0	0
3583525	16	0	6	6	13	2	1	0	1	13	7	3	1	0
3583526	8	2	7	10	12	0	15	3	7	12	10	2	2	3
3591995	25	0	14	7	5	1	1	5	0	5	7	3	1	4
3583522	7	3	3	8	12	1	14	2	5	10	9	2	3	1
3583528	25	5	5	7	9	2	8	6	4	9	7	0	1	4
3583519	6	3	9	3	10	5	22	3	8	10	4	0	3	0
3583527	19	0	10	8	8	2	5	3	0	8	8	0	0	3
3591991	7	1	3	13	15	1	9	4	2	14	14	2	3	3
3591992	14	3	4	8	7	1	14	3	5	7	9	0	1	2
3591996	10	4	4	5	11	5	22	2	4	10	6	0	3	3
3591997	14	1	9	9	8	2	9	3	9	7	9	2	2	1
3591998	15	2	10	14	8	2	9	7	3	8	14	1	3	3
3592024	18	1	8	11	13	0	2	1	2	13	15	0	2	2
3591999	14	0	5	5	10	1	9	2	3	10	7	2	1	0
3591994	23	2	12	3	13	0	6	6	3	12	4	2	0	4
3592021	30	1	8	11	9	2	10	5	4	9	11	0	2	2
3591993	12	1	5	9	13	2	12	2	5	12	9	2	4	3
3592022	7	1	1	12	9	0	4	1	5	9	12	2	3	2
3592028	21	2	7	2	9	1	12	2	3	9	2	3	1	0
3592029	11	3	5	12	10	0	13	2	4	10	12	2	3	2
3592030	6	4	6	13	15	1	14	2	8	13	13	2	3	3
3592027	6	7	5	10	4	2	25	2	8	4	11	4	1	2
3592025	14	5	4	5	3	2	11	3	6	3	6	2	1	1
3592026	9	5	2	7	9	2	30	4	11	9	8	4	4	1
3592023	12	6	4	10	11	2	18	1	11	11	11	1	1	4
3591966	17	9	4	11	9	1	21	6	5	9	11	1	2	2
3591970	11	1	4	6	10	2	9	0	2	10	7	2	4	3
3591963	18	2	8	8	9	4	13	3	3	9	8	2	2	1
3591964	25	2	10	9	17	1	13	7	5	16	11	3	3	1
3591969	13	8	2	6	5	2	17	3	11	5	8	0	0	0
3591965	16	2	8	10	5	4	10	1	5	5	12	0	0	2
3591962	12	2	4	9	8	3	14	3	9	7	10	2	2	1
3591967	12	5	4	14	10	1	12	4	8	9	14	0	1	1
3591961	15	1	5	10	7	0	11	1	4	7	10	2	1	1
3591968	8	6	5	15	4	0	20	2	11	4	15	1	0	1
3591985	11	2	6	9	12	1	10	2	4	11	9	0	2	3
3591983	5	2	4	9	12	3	15	0	13	12	10	4	3	2
3591988	28	2	5	11	9	2	7	4	5	9	13	3	2	2
3591986	15	5	5	5	10	2	20	4	7	10	6	0	3	2
3591982	12	3	2	7	8	4	16	0	11	8	7	4	1	1
3591987	22	2	8	8	10	1	9	2	3	10	8	4	2	4
3591990	15	5	5	11	19	1	20	3	6	17	12	1	4	3
3591989	18	2	5	8	12	3	5	6	5	11	8	1	0	0
3592003	20	1	7	13	11	1	6	6	2	11	13	0	1	5
3591981	12	3	4	12	12	2	10	4	4	12	13	4	2	1
3591984	8	3	6	9	12	1	8	2	5	11	10	0	2	5
3592007	13	1	10	9	10	2	12	5	1	10	9	2	1	1
3592002	14	2	9	3	13	2	11	5	5	13	3	0	5	2
3592005	20	1	6	15	10	0	5	2	3	9	16	0	0	3
3592001	21	2	8	5	8	1	8	2	5	8	5	1	2	1
3592004	18	3	1	11	15	2	9	2	3	15	11	1	1	3
3592010	7	1	0	5	15	2	8	1	4	15	5	1	0	2
3592008	17	2	5	14	11	0	14	6	8	11	14	1	2	1
3592009	18	4	10	13	16	2	13	4	6	16	13	1	2	3
3592006	6	1	3	12	10	2	12	1	4	10	12	5	3	3
3592020	6	4	1	10	4	8	19	2	9	4	10	2	0	0
3592012	14	1	6	17	8	1	9	3	7	8	17	2	2	2
3592013	17	0	5	8	13	1	5	6	5	13	8	4	1	1
3592019	19	0	8	14	16	1	3	3	1	15	14	2	2	3
3592015	22	4	4	17	5	2	18	7	3	5	17	3	0	3
3592018	15	3	8	14	5	0	11	2	4	5	14	0	3	5
3592016	15	2	6	5	11	0	7	4	2	10	5	3	1	0
3592014	15	3	7	2	3	0	16	2	9	3	3	2	0	2
3592017	7	1	2	4	13	0	14	0	9	13	4	1	5	1
3592011	17	4	6	3	7	0	9	4	3	7	4	3	1	1
3592041	22	3	7	10	17	1	10	6	4	16	10	0	2	5
3592049	16	3	6	10	10	1	9	2	2	10	11	1	1	3
3592047	18	3	6	12	15	1	8	3	3	15	14	1	2	3
3592042	15	4	9	7	13	3	10	4	2	13	7	1	1	1
3592044	23	1	5	14	14	1	3	7	0	13	16	0	0	3
3592046	15	3	3	12	9	1	20	2	5	8	13	0	4	3
3592050	13	4	2	3	11	1	7	3	4	10	4	0	2	1
3592043	10	8	7	6	10	2	23	4	6	9	6	1	2	3
3592048	12	3	6	8	10	7	19	3	3	10	8	0	8	0
3592045	14	0	3	9	13	2	6	2	7	13	9	3	3	4
3591973	16	4	7	11	8	2	9	8	6	8	11	1	2	0
3591972	15	3	4	10	7	3	12	2	2	7	10	4	1	1
3591976	6	3	0	11	14	1	19	1	2	13	12	4	3	2
3591979	10	0	5	6	16	2	12	3	8	16	6	0	2	2
3591974	14	4	5	5	8	1	9	1	3	7	5	5	2	2
3591975	14	1	7	10	11	2	8	3	1	11	11	5	4	3
3591980	10	4	4	8	10	1	14	2	3	10	8	2	1	1
3591977	14	3	5	23	14	0	13	2	0	13	23	0	1	4
3591971	9	4	3	13	7	2	21	2	6	7	13	0	3	2
3591959	9	3	10	12	12	0	14	2	8	12	12	2	2	2
3591978	9	1	10	14	12	4	10	0	1	12	14	1	2	3
3591958	5	5	1	12	10	4	16	1	9	10	12	1	1	2
3591955	13	2	4	13	14	1	4	4	6	13	13	1	2	1
3591952	19	4	6	13	12	2	9	6	2	12	13	3	2	3
3591954	25	1	14	9	6	1	5	4	2	6	9	4	1	4
3591953	14	1	2	9	16	1	6	4	5	16	10	1	5	4
3591956	12	0	4	17	13	1	8	2	2	13	17	2	4	4
3591951	14	1	4	19	6	3	7	5	2	6	19	3	4	3
3591957	18	2	10	5	12	1	9	4	5	11	5	2	1	1
3592032	15	5	3	15	14	1	18	6	6	14	15	0	2	3
3592037	8	4	5	9	8	0	17	2	7	8	9	1	3	2
3591960	7	3	3	6	11	2	16	1	2	9	6	0	1	1
3592033	4	4	3	8	15	3	16	3	5	15	8	4	3	1
3592036	23	1	8	11	13	0	10	6	2	12	11	2	2	2
3592031	9	2	5	13	7	1	6	3	6	7	13	0	3	3
3592039	20	2	8	5	7	1	9	3	3	7	5	4	2	2
3592035	17	1	7	7	5	0	4	4	1	5	7	2	1	1
3592034	19	3	6	11	15	2	5	5	1	15	12	8	2	0
3592040	15	3	7	8	6	0	8	4	3	6	9	1	1	1
3592091	24	5	4	12	6	0	9	4	4	5	12	3	1	3
3592100	14	2	4	10	10	1	5	4	3	10	10	0	2	2
3592038	13	6	4	12	11	4	18	2	8	11	12	1	1	4
3592093	20	4	6	14	12	2	11	4	1	12	14	1	1	3
3592096	8	1	7	10	12	1	10	2	3	11	10	0	3	3
3592092	6	5	3	11	8	0	14	3	3	8	11	3	4	3
3592098	20	3	5	14	7	2	7	2	7	7	14	2	0	1
3592097	18	3	8	17	5	5	16	4	6	5	19	2	0	0
3592099	19	2	8	6	7	4	5	6	4	7	6	4	2	0
3592095	24	1	15	14	13	2	3	5	2	13	14	1	2	5
3592138	9	5	2	10	8	0	16	0	5	8	11	3	2	0
3592133	16	1	7	14	15	2	9	2	4	15	15	0	5	3
3592094	15	2	3	8	8	3	12	3	7	8	8	2	0	0
3592136	14	2	9	7	10	1	9	4	5	10	8	0	1	1
3592137	16	1	5	6	5	1	6	2	5	5	7	3	2	3
3592135	13	2	6	16	18	3	8	6	0	18	16	5	4	3
3592131	9	5	4	11	8	1	17	2	10	8	12	0	0	0
3592132	8	3	3	15	8	3	16	1	11	4	16	1	4	3
3592139	15	4	2	11	14	1	15	5	4	14	11	2	1	3
3592140	11	2	10	11	13	0	6	5	5	13	11	0	0	0
3592065	19	1	10	9	11	0	10	3	3	11	9	1	1	1
3592069	11	5	1	9	10	3	19	1	9	10	10	1	1	3
3592066	14	3	6	12	15	0	14	3	2	15	12	0	4	2
3592134	14	5	3	10	9	0	17	7	8	8	10	1	1	0
3592070	3	3	2	7	4	7	17	1	8	4	7	1	2	2
3592068	11	9	5	7	11	0	26	3	11	11	7	1	3	0
3592067	17	1	6	4	11	2	10	4	4	11	4	4	1	2
3592064	16	2	9	9	16	3	8	2	6	16	9	0	2	2
3592063	13	1	5	8	11	7	9	4	1	11	9	0	4	3
3592062	11	2	3	12	8	5	10	3	3	8	12	1	2	2
3592061	13	3	3	25	8	1	12	2	6	8	25	0	1	1
3592071	15	6	9	8	5	3	11	2	8	5	9	1	2	0
3592072	14	1	8	18	12	1	6	3	2	12	18	0	4	0
3592079	24	1	14	4	12	1	2	8	1	10	5	0	3	3
3592080	11	4	8	17	6	0	13	5	6	6	17	1	1	1
3592075	16	3	5	15	9	1	12	3	2	9	15	4	2	5
3592077	8	3	4	15	9	0	12	1	6	9	16	1	2	3
3592078	20	0	11	6	13	2	4	4	3	13	6	1	1	2
3592074	9	3	6	9	13	1	16	1	14	12	11	1	2	1
3592076	17	5	8	13	15	1	12	3	2	15	14	0	0	2
3592073	15	5	6	9	11	3	17	0	3	11	9	1	2	2
3592057	7	4	7	9	12	0	17	3	10	12	9	0	3	1
3592060	31	3	6	9	5	1	6	8	2	5	9	0	1	1
3592055	9	2	4	20	16	1	15	4	6	14	20	3	2	4
3592059	23	2	11	4	9	2	5	6	0	9	4	1	1	3
3592053	12	4	7	15	11	1	8	2	4	11	15	1	2	0
3592058	23	2	7	10	11	0	5	9	1	11	11	2	2	3
3592052	18	2	6	7	7	3	13	7	9	6	9	0	0	0
3592051	21	1	5	9	9	0	7	6	2	7	9	0	2	1
3592056	14	5	3	12	6	1	27	2	8	5	12	0	1	2
3592054	13	5	4	8	16	3	11	2	7	16	9	0	1	2
3592083	9	8	1	6	11	0	21	1	4	11	7	1	3	1
3592085	5	3	3	6	9	4	18	1	6	8	6	2	1	2
3592089	13	3	11	8	9	4	7	3	2	9	8	3	0	0
3592090	4	1	4	5	9	2	8	1	9	9	7	4	0	2
3592086	12	3	5	8	9	0	5	3	2	9	8	1	0	1
3592084	19	3	10	9	8	1	10	5	2	8	10	1	3	3
3592087	10	4	6	11	12	3	18	3	4	11	11	1	4	6
3592088	8	1	6	8	12	2	7	0	4	12	9	1	2	1
3592082	13	2	5	17	8	0	11	2	4	8	17	1	3	1
3592233	4	1	3	7	13	3	16	2	4	13	7	2	1	2
3592208	17	5	14	9	11	2	14	2	4	11	9	1	1	2
3592081	22	3	13	20	11	1	10	8	6	10	20	0	0	3
3592253	17	0	4	10	16	1	4	3	2	15	10	0	1	2
3592220	13	2	2	8	11	2	13	7	4	11	8	3	3	3
3592263	11	3	10	9	10	2	11	2	2	10	9	1	3	3
3592151	8	1	2	11	8	2	10	1	5	8	11	2	3	1
3592191	23	2	4	10	5	1	3	8	0	5	11	6	0	3
3592163	15	5	6	9	8	2	16	3	9	8	10	3	1	3
3592279	10	0	5	9	11	1	9	2	2	10	10	4	2	2
3592299	9	10	3	3	15	3	21	1	7	15	5	3	3	2
3592300	14	2	4	11	12	0	13	4	5	12	12	1	0	1
3592294	19	2	8	13	9	1	12	3	8	9	13	3	1	2
3592188	11	5	10	7	14	1	18	4	8	12	7	0	4	1
3592297	6	4	1	10	8	3	21	0	12	8	11	1	0	1
3592298	18	2	7	10	5	2	10	4	5	5	10	4	0	0
3592171	6	2	3	10	12	0	12	3	5	12	10	3	0	0
3592158	26	1	5	8	8	2	6	4	4	8	9	2	1	1
3592310	6	9	3	9	6	1	21	4	7	6	9	3	0	1
3592296	4	6	3	11	17	3	15	1	5	17	11	5	5	3
3592301	7	0	5	4	13	1	15	1	5	12	5	2	4	2
3592295	9	6	5	11	13	1	17	2	7	12	11	1	4	1
3592304	22	2	9	15	6	0	10	4	1	4	16	2	0	2
3592305	17	2	8	12	5	1	12	4	5	4	12	1	1	1
3592302	10	4	3	11	17	0	16	2	7	17	11	4	2	2
3592309	14	1	12	7	6	1	8	4	5	5	7	1	1	1
3592308	9	5	3	8	9	2	19	2	8	9	8	3	3	1
3592303	15	4	6	13	5	3	10	4	7	5	13	3	1	2
3592306	22	1	9	7	11	5	8	4	3	11	7	1	2	1
3592112	19	1	9	7	11	1	3	4	0	10	7	2	0	2
3592115	11	1	9	6	11	3	4	5	1	11	6	4	0	2
3592307	20	5	10	5	10	1	9	5	2	10	5	0	0	0
3592116	12	4	4	12	13	1	18	0	6	13	13	1	3	2
3592114	27	1	9	5	6	2	6	10	0	6	6	7	0	1
3592120	9	9	2	14	13	2	13	2	10	12	14	1	2	3
3592111	13	4	3	13	8	1	13	7	6	8	13	1	1	2
3592119	15	2	4	9	6	1	18	3	3	6	9	1	3	2
3592117	13	4	8	14	12	3	12	2	8	11	14	1	3	1
3592113	9	4	6	13	10	4	22	2	8	10	13	3	1	1
3592130	15	0	5	11	16	1	7	3	1	16	11	1	1	1
3592118	16	4	2	15	8	1	8	3	2	8	15	0	1	4
3592128	18	2	3	8	9	4	6	2	3	9	8	1	1	1
3592126	13	2	6	7	9	0	15	4	7	9	8	0	4	2
3592129	7	4	2	4	13	2	20	2	11	13	5	0	3	0
3592121	20	1	12	12	9	0	10	5	4	8	13	2	0	2
3592125	15	2	9	16	14	3	8	0	2	13	16	1	5	4
3592122	11	0	6	7	6	0	7	0	3	6	7	4	2	3
3592124	8	4	2	10	12	5	15	4	5	11	10	2	4	1
3592127	15	3	4	8	6	3	14	4	5	6	8	3	0	1
3592123	15	3	10	14	17	0	6	5	3	17	14	1	2	1
3592166	10	2	5	5	8	1	15	1	7	6	5	0	1	2
3592212	9	1	5	6	1	3	6	1	6	1	6	1	1	0
3592196	5	4	4	15	11	1	13	0	6	11	15	3	1	2
3592180	9	4	2	10	11	2	22	2	10	10	10	1	2	1
3592273	20	2	6	12	13	1	11	7	2	13	13	1	2	3
3592258	15	2	9	12	7	2	6	5	3	6	13	10	0	0
3592228	15	1	7	13	12	1	12	4	4	12	13	2	2	4
3592280	8	6	2	13	7	3	23	2	8	7	13	1	2	3
3592244	22	1	7	6	11	3	5	9	6	11	7	4	1	0
3592156	12	4	6	9	11	1	16	2	11	10	9	2	2	3
3592210	12	3	1	11	12	7	13	6	4	12	13	1	4	0
3592266	9	3	4	7	16	1	11	1	5	16	9	1	3	2
3592190	21	0	5	9	8	1	7	7	3	8	9	0	1	1
3592239	8	5	4	7	7	2	22	3	12	6	8	2	0	2
3592256	17	5	7	13	13	3	11	7	3	12	13	1	3	1
3592162	8	3	5	6	7	7	12	5	8	6	6	3	0	1
3592153	9	3	3	10	10	0	6	2	9	10	10	0	1	0
3592225	10	1	3	15	22	3	11	1	6	21	15	2	3	4
3592198	13	1	5	8	10	0	8	0	4	10	9	0	1	2
3592175	11	0	6	4	7	1	14	0	1	7	6	4	3	1
3592109	11	2	3	7	3	2	14	2	7	3	7	1	3	3
3592103	11	1	4	12	12	1	10	1	4	11	12	3	1	4
3592108	19	0	4	9	6	4	9	9	4	6	9	2	0	2
3592106	29	0	8	8	7	1	6	4	4	6	8	5	0	1
3592107	21	2	10	6	5	1	6	2	0	5	7	3	0	3
3592105	16	5	3	18	13	4	15	4	3	13	19	2	6	3
3592292	27	1	13	9	12	2	8	7	6	11	9	1	1	2
3592290	19	6	3	11	16	0	15	2	6	16	11	3	4	2
3592110	11	6	7	9	12	2	17	1	10	11	9	2	4	4
3592285	6	9	6	6	9	0	26	1	6	8	7	0	5	1
3592288	11	1	5	17	5	0	5	3	4	5	17	2	0	2
3592284	9	1	1	9	9	4	9	2	6	7	9	2	0	1
3592291	22	2	4	7	2	2	10	3	3	2	7	2	0	0
3592289	6	7	3	14	7	4	13	2	4	7	14	2	3	2
3592293	13	1	3	2	8	2	14	3	5	7	2	1	1	0
3592286	12	2	7	11	17	0	9	1	2	16	11	0	4	5
3592141	14	1	4	8	10	0	11	5	7	10	8	1	1	1
3592146	10	3	4	9	8	0	15	2	7	8	10	4	1	1
3592143	7	4	5	12	9	2	19	3	10	9	12	0	1	2
3592142	6	1	5	7	12	1	11	0	2	12	7	1	2	0
3592149	13	1	1	11	5	2	16	5	5	5	11	0	1	2
3592147	15	3	5	16	13	1	10	6	5	12	18	3	2	5
3592145	24	2	9	14	10	0	5	6	3	9	14	1	0	1
3592150	12	6	7	8	13	1	12	5	7	12	8	8	0	3
3592144	22	4	4	7	7	1	13	4	6	7	7	4	2	1
3592148	14	0	5	9	15	0	6	3	2	15	10	1	2	0
3592236	10	1	4	6	8	0	10	3	5	7	7	2	2	1
3592165	13	1	2	10	6	4	7	1	9	6	10	4	1	3
3592176	8	7	7	13	12	1	18	3	5	11	15	1	3	1
3592211	8	2	5	11	13	6	14	2	2	12	11	0	3	1
3592189	8	2	7	16	17	3	7	2	2	16	16	6	4	3
3592223	13	3	6	8	18	2	12	5	2	18	8	3	3	1
3592248	13	3	11	11	9	0	9	5	3	8	12	0	3	2
3592201	7	4	2	11	6	2	18	1	6	6	11	3	3	1
3592259	11	6	5	3	9	0	13	2	7	8	3	0	1	0
3592155	21	3	2	9	8	2	6	5	6	7	10	0	0	3
3592243	8	4	3	13	8	2	15	2	8	8	15	1	0	2
3592271	14	2	2	14	13	1	15	6	5	13	14	3	2	5
3592157	8	3	6	14	13	1	10	1	5	12	14	1	3	3
3592183	12	5	2	10	10	2	15	2	5	10	10	3	1	2
3592168	16	3	10	7	7	3	11	4	10	7	7	2	2	2
3592207	12	4	4	7	14	0	14	2	7	14	7	0	1	1
3592203	14	1	9	6	3	3	2	1	2	3	6	2	1	2
3592261	6	5	1	12	5	1	16	0	13	5	12	1	1	2
3592230	13	2	2	12	12	2	10	3	5	12	12	3	1	1
3592222	20	2	9	8	9	1	5	1	3	9	8	3	1	1
3592254	17	0	5	7	7	1	6	2	3	7	7	0	0	1
3592217	17	1	7	7	12	1	2	2	4	12	7	2	0	3
3592272	11	4	4	8	15	1	15	3	9	15	8	1	4	3
3592167	3	4	1	5	11	5	18	1	8	11	6	0	1	0
3592152	31	0	11	9	12	1	6	4	2	11	11	1	1	1
3592179	21	2	12	7	11	0	17	7	7	10	7	0	0	0
3592262	11	1	2	11	9	1	13	4	4	9	12	1	1	2
3592237	11	2	6	6	13	4	11	4	5	13	6	1	2	2
3592251	19	0	2	7	10	0	8	1	3	10	7	4	2	3
3592226	12	2	1	13	6	1	5	3	2	6	13	0	1	1
3592186	7	4	5	8	4	1	12	2	7	4	10	2	2	2
3592194	6	3	0	14	11	2	12	2	2	10	15	4	0	2
3592154	20	1	11	17	12	2	8	3	2	10	19	2	3	4
3592268	8	2	3	12	8	3	10	1	7	8	12	1	2	0
3592252	4	8	2	10	11	0	24	1	3	11	10	1	1	0
3592238	17	3	6	9	12	3	18	4	7	12	10	3	1	1
3592199	12	2	3	12	11	0	11	1	4	11	12	0	1	1
3592174	15	1	4	5	2	1	5	5	6	2	6	2	0	1
3592242	9	6	6	6	6	2	23	2	8	6	6	0	2	1
3592275	22	0	13	9	9	1	9	6	4	9	10	1	2	2
3592218	20	2	6	6	7	3	15	6	7	7	6	0	0	0
3592178	9	3	2	12	10	3	17	3	3	9	12	2	0	0
3592255	5	3	4	10	14	0	12	0	4	13	10	3	3	3
3592215	11	2	4	10	9	5	6	2	1	8	11	2	1	4
3592231	16	1	3	9	10	1	8	5	5	10	10	0	2	2
3592267	17	3	6	8	11	0	16	3	5	11	9	0	2	1
3592206	5	0	1	13	10	0	17	0	4	9	14	3	3	0
3592282	7	0	6	9	2	2	15	2	2	2	11	3	0	1
3592170	14	4	1	12	9	2	14	4	7	8	12	2	3	4
3592283	5	4	2	10	11	1	13	2	3	11	10	0	0	2
3592274	21	1	11	7	9	0	5	4	4	9	7	2	1	0
3592193	12	3	4	12	9	0	7	3	5	9	13	3	2	3
3592192	8	3	6	6	12	2	18	4	6	12	7	3	1	0
3592181	15	0	12	6	8	1	9	1	8	8	7	1	2	1
3592246	5	3	7	16	15	0	11	2	6	14	16	1	3	2
3592204	14	4	3	7	8	5	10	4	6	6	7	2	3	1
3592221	26	2	3	8	11	2	6	4	1	10	9	2	1	2
3592264	18	1	13	7	8	1	9	2	1	7	8	0	2	5
3592245	8	3	6	9	13	0	14	2	7	13	11	4	1	3
3592234	17	2	6	13	12	1	9	7	3	12	13	0	2	2
3592269	13	4	5	9	13	1	17	1	6	13	9	0	1	2
3592232	4	9	0	9	11	9	24	2	6	11	11	1	1	3
3592185	21	3	2	8	16	3	9	4	3	16	8	0	4	1
3592209	7	2	3	3	13	3	19	1	6	13	3	1	1	2
3592197	9	5	3	11	9	0	17	3	8	9	12	2	3	5
3592257	13	1	6	8	13	2	6	4	3	13	8	0	2	3
3592281	11	6	8	4	6	1	17	1	3	5	4	1	2	1
3592219	9	4	3	6	4	3	12	3	8	4	6	2	1	0
3592276	8	5	3	7	8	1	13	2	7	7	9	0	2	2
3592200	14	4	4	11	13	1	12	5	5	13	11	2	1	2
3592213	19	2	9	11	7	2	14	4	3	7	11	1	1	3
3592227	15	1	8	16	11	2	6	6	5	11	18	0	2	2
3592235	16	2	6	6	11	2	10	7	1	11	6	0	3	0
3592247	22	2	11	7	12	0	8	2	5	12	8	0	3	2
3592173	18	4	4	9	12	0	19	2	7	12	9	2	0	1
